-9.99028 0.000385502
-9.94146 0.000387336
-9.89263 0.000389192
-9.8438 0.00039107
-9.79497 0.000392971
-9.74614 0.000394894
-9.69731 0.000396839
-9.64849 0.000398809
-9.59966 0.000400801
-9.55083 0.000402818
-9.502 0.000404858
-9.45317 0.000406924
-9.40434 0.000409014
-9.35552 0.00041113
-9.30669 0.000413271
-9.25786 0.000415437
-9.20903 0.000417631
-9.1602 0.000419851
-9.11137 0.000422098
-9.06255 0.000424373
-9.01372 0.000426677
-8.96489 0.000429009
-8.91606 0.000431369
-8.86723 0.00043376
-8.8184 0.000436179
-8.76958 0.000438628
-8.72075 0.00044111
-8.67192 0.000443621
-8.62309 0.000446165
-8.57426 0.000448741
-8.52543 0.00045135
-8.4766 0.000453991
-8.42778 0.000456667
-8.37895 0.000459376
-8.33012 0.000462121
-8.28129 0.000464901
-8.23246 0.000467717
-8.18363 0.000470571
-8.13481 0.00047346
-8.08598 0.000476389
-8.03715 0.000479354
-7.98832 0.000482359
-7.93949 0.000485404
-7.89066 0.000488489
-7.84184 0.000491616
-7.79301 0.000494785
-7.74418 0.000497995
-7.69535 0.000501249
-7.64652 0.000504548
-7.59769 0.000507891
-7.54887 0.000511279
-7.50004 0.000514714
-7.45121 0.000518197
-7.40238 0.000521727
-7.35355 0.000525306
-7.30472 0.000528936
-7.2559 0.000532614
-7.20707 0.000536346
-7.15824 0.00054013
-7.10941 0.000543967
-7.06058 0.00054786
-7.01175 0.000551807
-6.96293 0.000555811
-6.9141 0.000559873
-6.86527 0.000563995
-6.81644 0.000568175
-6.76761 0.000572417
-6.71878 0.000576721
-6.66996 0.000581087
-6.62113 0.00058552
-6.5723 0.000590018
-6.52347 0.000594583
-6.47464 0.000599216
-6.42581 0.00060392
-6.37699 0.000608695
-6.32816 0.000613543
-6.27933 0.000618465
-6.2305 0.000623463
-6.18167 0.000628538
-6.13284 0.000633691
-6.08401 0.000638927
-6.03519 0.000644243
-5.98636 0.000649644
-5.93753 0.000655131
-5.8887 0.000660703
-5.83987 0.000666369
-5.79104 0.000672125
-5.74222 0.000677973
-5.69339 0.000683916
-5.64456 0.000689956
-5.59573 0.000696099
-5.5469 0.000702342
-5.49807 0.000708689
-5.44925 0.000715142
-5.40042 0.000721705
-5.35159 0.00072838
-5.30276 0.000735169
-5.25393 0.000742072
-5.2051 0.000749097
-5.15628 0.000756243
-5.10745 0.000763513
-5.05862 0.000770915
-5.00979 0.000778444
-4.96096 0.000786109
-4.91213 0.000793911
-4.86331 0.000801855
-4.81448 0.000809941
-4.76565 0.000818175
-4.71682 0.000826562
-4.66799 0.000835104
-4.61916 0.000843806
-4.57034 0.00085267
-4.52151 0.000861702
-4.47268 0.000870906
-4.42385 0.000880285
-4.37502 0.000889846
-4.32619 0.000899593
-4.27737 0.00090953
-4.22854 0.000919663
-4.17971 0.000929997
-4.13088 0.000940537
-4.08205 0.000951289
-4.03322 0.00096226
-3.98439 0.000973454
-3.93557 0.000984878
-3.88674 0.000996539
-3.83791 0.00100844
-3.78908 0.0010206
-3.74025 0.00103301
-3.69142 0.00104569
-3.6426 0.00105864
-3.59377 0.00107187
-3.54494 0.00108539
-3.49611 0.00109922
-3.44728 0.00111334
-3.39845 0.00112779
-3.34963 0.00114256
-3.3008 0.00115766
-3.25197 0.00117311
-3.20314 0.00118893
-3.15431 0.00120511
-3.10548 0.00122167
-3.05666 0.00123862
-3.00783 0.00125599
-2.959 0.00127377
-2.91017 0.00129199
-2.86134 0.00131065
-2.81251 0.00132978
-2.76369 0.00134939
-2.71486 0.00136949
-2.66603 0.00139011
-2.6172 0.00141126
-2.56837 0.00143296
-2.51954 0.00145523
-2.47072 0.00147808
-2.42189 0.00150156
-2.37306 0.00152566
-2.32423 0.00155043
-2.2754 0.00157588
-2.22657 0.00160203
-2.17775 0.00162893
-2.12892 0.00165659
-2.08009 0.00168504
-2.03126 0.00171432
-1.98243 0.00174445
-1.9336 0.00177549
-1.88478 0.00180744
-1.83595 0.00184037
-1.78712 0.00187431
-1.73829 0.00190929
-1.68946 0.00194537
-1.64063 0.0019826
-1.5918 0.00202101
-1.54298 0.00206067
-1.49415 0.00210162
-1.44532 0.00214393
-1.39649 0.00218766
-1.34766 0.00223287
-1.29883 0.00227963
-1.25001 0.00232801
-1.20118 0.0023781
-1.15235 0.00242996
-1.10352 0.00248369
-1.05469 0.00253938
-1.00586 0.00259712
-0.957036 0.00265702
-0.908208 0.00271919
-0.859379 0.00278373
-0.810551 0.00285078
-0.761723 0.00292047
-0.712894 0.00299292
-0.664066 0.0030683
-0.615237 0.00314676
-0.566409 0.00322847
-0.517581 0.0033136
-0.468752 0.00340235
-0.419924 0.00349492
-0.371096 0.00359153
-0.322267 0.00369241
-0.273439 0.00379781
-0.22461 0.003908
-0.175782 0.00402327
-0.126954 0.0041439
-0.0781254 0.00427024
-0.029297 0.00440264
0.0195313 0.00454145
0.0683597 0.0046871
0.117188 0.00484
0.166016 0.00500061
0.214845 0.00516943
0.263673 0.00534699
0.312502 0.00553384
0.36133 0.00573059
0.410158 0.00593789
0.458987 0.00615642
0.507815 0.00638692
0.556643 0.00663017
0.605472 0.006887
0.6543 0.00715829
0.703129 0.00744496
0.751957 0.007748
0.800785 0.00806843
0.849614 0.00840732
0.898442 0.00876577
0.94727 0.00914491
0.996099 0.0095459
1.04493 0.00996987
1.09376 0.0104179
1.14258 0.0108912
1.19141 0.0113906
1.24024 0.011917
1.28907 0.0124712
1.3379 0.0130533
1.38673 0.0136637
1.43555 0.0143018
1.48438 0.0149668
1.53321 0.0156571
1.58204 0.0163704
1.63087 0.0171033
1.6797 0.0178517
1.72852 0.0186098
1.77735 0.019371
1.82618 0.0201272
1.87501 0.0208689
1.92384 0.0215855
1.97267 0.0222654
2.02149 0.0228964
2.07032 0.0234659
2.11915 0.0239617
2.16798 0.0243724
2.21681 0.0246883
2.26564 0.0249017
2.31446 0.0250076
2.36329 0.0250038
2.41212 0.0248915
2.46095 0.0246748
2.50978 0.0243605
2.55861 0.0239578
2.60743 0.0234777
2.65626 0.0229321
2.70509 0.0223337
2.75392 0.021695
2.80275 0.0210279
2.85158 0.0203434
2.90041 0.0196515
2.94923 0.0189609
2.99806 0.0182788
3.04689 0.0176114
3.09572 0.0169633
3.14455 0.0163384
3.19338 0.0157395
3.2422 0.0151684
3.29103 0.0146263
3.33986 0.014114
3.38869 0.0136316
3.43752 0.0131789
3.48635 0.0127555
3.53517 0.0123607
3.584 0.0119937
3.63283 0.0116536
3.68166 0.0113395
3.73049 0.0110504
3.77932 0.0107852
3.82814 0.0105431
3.87697 0.0103231
3.9258 0.0101243
3.97463 0.00994593
4.02346 0.00978718
4.07229 0.00964734
4.12111 0.00952578
4.16994 0.00942191
4.21877 0.00933523
4.2676 0.00926527
4.31643 0.00921167
4.36526 0.0091741
4.41408 0.00915232
4.46291 0.00914614
4.51174 0.00915544
4.56057 0.00918016
4.6094 0.0092203
4.65823 0.00927595
4.70705 0.00934724
4.75588 0.00943436
4.80471 0.00953759
4.85354 0.00965727
4.90237 0.0097938
4.9512 0.00994766
5.00003 0.0101194
5.04885 0.0103096
5.09768 0.0105191
5.14651 0.0107486
5.19534 0.0109989
5.24417 0.0112711
5.293 0.0115661
5.34182 0.0118851
5.39065 0.0122293
5.43948 0.0126001
5.48831 0.0129989
5.53714 0.013427
5.58597 0.0138862
5.63479 0.014378
5.68362 0.0149042
5.73245 0.0154666
5.78128 0.0160669
5.83011 0.0167069
5.87894 0.0173884
5.92776 0.0181129
5.97659 0.018882
6.02542 0.019697
6.07425 0.0205587
6.12308 0.0214676
6.17191 0.0224237
6.22073 0.023426
6.26956 0.0244727
6.31839 0.0255611
6.36722 0.0266868
6.41605 0.0278439
6.46488 0.029025
6.5137 0.0302204
6.56253 0.0314185
6.61136 0.0326054
6.66019 0.0337652
6.70902 0.03488
6.75785 0.0359302
6.80667 0.0368956
6.8555 0.0377553
6.90433 0.0384893
6.95316 0.0390791
7.00199 0.039509
7.05082 0.0397669
7.09964 0.039845
7.14847 0.0397405
7.1973 0.039456
7.24613 0.0389986
7.29496 0.0383803
7.34379 0.0376165
7.39262 0.0367255
7.44144 0.0357273
7.49027 0.0346425
7.5391 0.0334915
7.58793 0.0322939
7.63676 0.0310677
7.68559 0.0298287
7.73441 0.0285911
7.78324 0.0273665
7.83207 0.0261646
7.8809 0.0249931
7.92973 0.0238579
7.97856 0.0227631
8.02738 0.0217118
8.07621 0.0207058
8.12504 0.0197458
8.17387 0.018832
8.2227 0.0179638
8.27153 0.0171403
8.32035 0.0163602
8.36918 0.0156219
8.41801 0.0149237
8.46684 0.0142638
8.51567 0.0136402
8.5645 0.0130512
8.61332 0.0124948
8.66215 0.0119692
8.71098 0.0114726
8.75981 0.0110033
8.80864 0.0105597
8.85747 0.0101403
8.90629 0.00974348
8.95512 0.00936794
9.00395 0.00901235
9.05278 0.00867547
9.10161 0.00835616
9.15044 0.00805333
9.19926 0.00776597
9.24809 0.00749313
9.29692 0.00723392
9.34575 0.00698752
9.39458 0.00675316
9.44341 0.00653012
9.49223 0.00631771
9.54106 0.00611533
9.58989 0.00592237
9.63872 0.0057383
9.68755 0.00556259
9.73638 0.00539479
9.78521 0.00523443
9.83403 0.00508111
9.88286 0.00493443
9.93169 0.00479403
9.98052 0.00465957
10.0293 0.00453073
10.0782 0.00440721
10.127 0.00428872
10.1758 0.00417501
10.2247 0.00406584
10.2735 0.00396096
10.3223 0.00386016
10.3711 0.00376324
10.42 0.00367
10.4688 0.00358027
10.5176 0.00349387
10.5665 0.00341064
10.6153 0.00333044
10.6641 0.00325311
10.7129 0.00317853
10.7618 0.00310657
10.8106 0.00303711
10.8594 0.00297004
10.9083 0.00290524
10.9571 0.00284262
11.0059 0.00278209
11.0547 0.00272355
11.1036 0.00266691
11.1524 0.0026121
11.2012 0.00255904
11.2501 0.00250765
11.2989 0.00245787
11.3477 0.00240962
11.3965 0.00236286
11.4454 0.00231751
11.4942 0.00227353
11.543 0.00223085
11.5919 0.00218943
11.6407 0.00214921
11.6895 0.00211016
11.7383 0.00207222
11.7872 0.00203536
11.836 0.00199954
11.8848 0.00196471
11.9337 0.00193084
11.9825 0.0018979
12.0313 0.00186584
12.0801 0.00183465
12.129 0.00180429
12.1778 0.00177472
12.2266 0.00174593
12.2755 0.00171788
12.3243 0.00169056
12.3731 0.00166392
12.4219 0.00163796
12.4708 0.00161265
12.5196 0.00158797
12.5684 0.0015639
12.6173 0.00154041
12.6661 0.00151749
12.7149 0.00149512
12.7637 0.00147329
12.8126 0.00145197
12.8614 0.00143115
12.9102 0.00141081
12.959 0.00139095
13.0079 0.00137154
13.0567 0.00135257
13.1055 0.00133402
13.1544 0.00131589
13.2032 0.00129817
13.252 0.00128084
13.3008 0.00126388
13.3497 0.00124729
13.3985 0.00123106
13.4473 0.00121518
13.4962 0.00119964
13.545 0.00118442
13.5938 0.00116953
13.6426 0.00115494
13.6915 0.00114065
13.7403 0.00112666
13.7891 0.00111295
13.838 0.00109952
13.8868 0.00108636
13.9356 0.00107347
13.9844 0.00106082
14.0333 0.00104843
14.0821 0.00103628
14.1309 0.00102437
